Measurement	Count	Measurement_type	source_file
Total Assigned Tags	171927069	Raw count	THR33_0989_S01
Total Reads	604552450	Raw count	THR33_0990_S01
Total Tags	655455985	Raw count	THR33_0990_S01
Total Assigned Tags	618056628	Raw count	THR33_0990_S01
Total Reads	276222496	Raw count	THR33_0991_S01
Total Tags	305094062	Raw count	THR33_0991_S01
Total Assigned Tags	287644903	Raw count	THR33_0991_S01
Total Reads	221689044	Raw count	THR33_0992_S01
Total Tags	245620368	Raw count	THR33_0992_S01
Total Assigned Tags	233388228	Raw count	THR33_0992_S01
Total Reads	303738896	Raw count	THR33_0993_S01
Total Tags	331017127	Raw count	THR33_0993_S01
Total Assigned Tags	311315991	Raw count	THR33_0993_S01
Total Reads	247234360	Raw count	THR33_0994_S01
Total Tags	273519370	Raw count	THR33_0994_S01
Total Assigned Tags	259025277	Raw count	THR33_0994_S01
Total Reads	299874658	Raw count	THR33_0995_S01
Total Tags	327877333	Raw count	THR33_0995_S01
Total Assigned Tags	310468307	Raw count	THR33_0995_S01
Total Reads	365213524	Raw count	THR33_0996_S01
Total Tags	395322743	Raw count	THR33_0996_S01
Total Assigned Tags	368124070	Raw count	THR33_0996_S01
Total Reads	245958784	Raw count	THR33_0997_S01
Total Tags	266263352	Raw count	THR33_0997_S01
Total Assigned Tags	248915646	Raw count	THR33_0997_S01
Total Reads	189807962	Raw count	THR33_0998_S01
Total Tags	212151771	Raw count	THR33_0998_S01
Total Assigned Tags	199966354	Raw count	THR33_0998_S01
Total Reads	233687750	Raw count	THR33_1000_S01
Total Tags	262474888	Raw count	THR33_1000_S01
Total Assigned Tags	249660760	Raw count	THR33_1000_S01
Total Reads	160480286	Raw count	THR33_1001_S01
Total Tags	182948942	Raw count	THR33_1001_S01
Total Assigned Tags	172812000	Raw count	THR33_1001_S01
Total Reads	116680364	Raw count	THR33_1002_S01
Total Tags	132546036	Raw count	THR33_1002_S01
Total Assigned Tags	126117179	Raw count	THR33_1002_S01
Total Reads	79657412	Raw count	THR33_1003_S01
Total Tags	90809094	Raw count	THR33_1003_S01
Total Assigned Tags	86829288	Raw count	THR33_1003_S01
Total Reads	110849984	Raw count	THR33_1004_S01
Total Tags	126234704	Raw count	THR33_1004_S01
Total Assigned Tags	120325450	Raw count	THR33_1004_S01
Total Reads	107027812	Raw count	THR33_1005_S01
Total Tags	119719499	Raw count	THR33_1005_S01
Total Assigned Tags	110942170	Raw count	THR33_1005_S01
Total Reads	221045718	Raw count	THR33_1006_S01
Total Tags	240152036	Raw count	THR33_1006_S01
Total Assigned Tags	224830047	Raw count	THR33_1006_S01
Total Reads	339682556	Raw count	THR33_1007_S01
Total Tags	371702670	Raw count	THR33_1007_S01
Total Assigned Tags	351563494	Raw count	THR33_1007_S01
Total Reads	247177612	Raw count	THR33_1008_S01
Total Tags	277032018	Raw count	THR33_1008_S01
Total Assigned Tags	264579558	Raw count	THR33_1008_S01
Total Reads	3502564	Raw count	THR33_1009_S01
Total Tags	3573733	Raw count	THR33_1009_S01
Total Assigned Tags	2418440	Raw count	THR33_1009_S01
Total Reads	2100698	Raw count	THR33_1010_S01
Total Tags	2147456	Raw count	THR33_1010_S01
Total Assigned Tags	1444368	Raw count	THR33_1010_S01
Total Reads	1277230	Raw count	THR33_1012_S01
Total Tags	1312310	Raw count	THR33_1012_S01
Total Assigned Tags	932001	Raw count	THR33_1012_S01
Total Reads	4608764	Raw count	THR33_1013_S01
Total Tags	4688575	Raw count	THR33_1013_S01
Total Assigned Tags	3212446	Raw count	THR33_1013_S01
Total Reads	1647038	Raw count	THR33_1014_S01
Total Tags	1687101	Raw count	THR33_1014_S01
Total Assigned Tags	1200905	Raw count	THR33_1014_S01
Total Reads	5224438	Raw count	THR33_1015_S01
Total Tags	5307190	Raw count	THR33_1015_S01
Total Assigned Tags	3525515	Raw count	THR33_1015_S01
Total Reads	4152438	Raw count	THR33_1017_S01
Total Tags	4228714	Raw count	THR33_1017_S01
Total Assigned Tags	2871024	Raw count	THR33_1017_S01
Total Reads	5935566	Raw count	THR33_1018_S01
Total Tags	6034794	Raw count	THR33_1018_S01
Total Assigned Tags	4160286	Raw count	THR33_1018_S01
Total Reads	4742754	Raw count	THR33_1019_S01
Total Tags	4822328	Raw count	THR33_1019_S01
Total Assigned Tags	3361373	Raw count	THR33_1019_S01
Total Reads	4354776	Raw count	THR33_1021_S01
Total Tags	4438548	Raw count	THR33_1021_S01
Total Assigned Tags	3169027	Raw count	THR33_1021_S01
Total Reads	1560278	Raw count	THR33_1022_S01
Total Tags	1595493	Raw count	THR33_1022_S01
Total Assigned Tags	1138704	Raw count	THR33_1022_S01
Total Reads	2351906	Raw count	THR33_1023_S01
Total Tags	2404282	Raw count	THR33_1023_S01
Total Assigned Tags	1708886	Raw count	THR33_1023_S01
Total Reads	5096470	Raw count	THR33_1024_S01
Total Tags	5179326	Raw count	THR33_1024_S01
Total Assigned Tags	3571591	Raw count	THR33_1024_S01
Total Reads	4167348	Raw count	THR33_1025_S01
Total Tags	4238648	Raw count	THR33_1025_S01
Total Assigned Tags	2865808	Raw count	THR33_1025_S01
Total Reads	8358080	Raw count	THR33_1026_S01
Total Tags	8532789	Raw count	THR33_1026_S01
Total Assigned Tags	6065586	Raw count	THR33_1026_S01
Total Reads	7033070	Raw count	THR33_1027_S01
Total Tags	7155845	Raw count	THR33_1027_S01
Total Assigned Tags	4853787	Raw count	THR33_1027_S01
Total Reads	3438488	Raw count	THR33_1028_S01
Total Tags	3501343	Raw count	THR33_1028_S01
Total Assigned Tags	2392045	Raw count	THR33_1028_S01
Total Reads	3237662	Raw count	THR33_1029_S01
Total Tags	3299862	Raw count	THR33_1029_S01
Total Assigned Tags	2318460	Raw count	THR33_1029_S01
Total Reads	1623308	Raw count	THR33_1031_S01
Total Tags	1666263	Raw count	THR33_1031_S01
Total Assigned Tags	1189027	Raw count	THR33_1031_S01
Total Reads	1977558	Raw count	THR33_1032_S01
Total Tags	2026881	Raw count	THR33_1032_S01
Total Assigned Tags	1438194	Raw count	THR33_1032_S01
Total Reads	4631516	Raw count	THR33_1033_S01
Total Tags	4707927	Raw count	THR33_1033_S01
Total Assigned Tags	3244673	Raw count	THR33_1033_S01
Total Reads	3403676	Raw count	THR33_1034_S01
Total Tags	3469189	Raw count	THR33_1034_S01
Total Assigned Tags	2374662	Raw count	THR33_1034_S01
Total Reads	1416100	Raw count	THR33_1037_S01
Total Tags	1457965	Raw count	THR33_1037_S01
Total Assigned Tags	1038005	Raw count	THR33_1037_S01
Total Reads	5415180	Raw count	THR33_1038_S01
Total Tags	5508856	Raw count	THR33_1038_S01
Total Assigned Tags	3779680	Raw count	THR33_1038_S01
Total Reads	6962110	Raw count	THR33_1041_S01
Total Tags	7067883	Raw count	THR33_1041_S01
Total Assigned Tags	4735062	Raw count	THR33_1041_S01
Total Reads	6067762	Raw count	THR33_1043_S01
Total Tags	6159783	Raw count	THR33_1043_S01
Total Assigned Tags	4087990	Raw count	THR33_1043_S01
Total Reads	5080618	Raw count	THR33_1044_S01
Total Tags	5170117	Raw count	THR33_1044_S01
Total Assigned Tags	3553775	Raw count	THR33_1044_S01
Total Reads	4619426	Raw count	THR33_1045_S01
Total Tags	4700356	Raw count	THR33_1045_S01
Total Assigned Tags	3174198	Raw count	THR33_1045_S01
Total Reads	6574482	Raw count	THR33_1046_S01
Total Tags	6674932	Raw count	THR33_1046_S01
Total Assigned Tags	4538165	Raw count	THR33_1046_S01
Total Reads	5599634	Raw count	THR33_1047_S01
Total Tags	5685156	Raw count	THR33_1047_S01
Total Assigned Tags	3846441	Raw count	THR33_1047_S01
Total Reads	4498742	Raw count	THR33_1048_S01
Total Tags	4576279	Raw count	THR33_1048_S01
Total Assigned Tags	3214683	Raw count	THR33_1048_S01
Total Reads	4058652	Raw count	THR33_1049_S01
Total Tags	4123241	Raw count	THR33_1049_S01
Total Assigned Tags	2708459	Raw count	THR33_1049_S01
Total Reads	3437900	Raw count	THR33_1050_S01
Total Tags	3499358	Raw count	THR33_1050_S01
Total Assigned Tags	2369092	Raw count	THR33_1050_S01
Total Reads	2498286	Raw count	THR33_1051_S01
Total Tags	2547120	Raw count	THR33_1051_S01
Total Assigned Tags	1719501	Raw count	THR33_1051_S01
Total Reads	5450042	Raw count	THR33_1052_S01
Total Tags	5534986	Raw count	THR33_1052_S01
Total Assigned Tags	3638776	Raw count	THR33_1052_S01
Total Reads	4167682	Raw count	THR33_1053_S01
Total Tags	4239042	Raw count	THR33_1053_S01
Total Assigned Tags	2727717	Raw count	THR33_1053_S01
Total Reads	2437786	Raw count	THR33_1054_S01
Total Tags	2486662	Raw count	THR33_1054_S01
Total Assigned Tags	1714764	Raw count	THR33_1054_S01
Total Reads	4825722	Raw count	THR33_1056_S01
Total Tags	4904857	Raw count	THR33_1056_S01
Total Assigned Tags	3159017	Raw count	THR33_1056_S01
Total Reads	5785676	Raw count	THR33_1057_S01
Total Tags	5873132	Raw count	THR33_1057_S01
Total Assigned Tags	3885089	Raw count	THR33_1057_S01
Total Reads	2708628	Raw count	THR33_1058_S01
Total Tags	2761221	Raw count	THR33_1058_S01
Total Assigned Tags	1878534	Raw count	THR33_1058_S01
Total Reads	3003296	Raw count	THR33_1059_S01
Total Tags	3061267	Raw count	THR33_1059_S01
Total Assigned Tags	2110313	Raw count	THR33_1059_S01
Total Reads	7497996	Raw count	THR33_1060_S01
Total Tags	7613312	Raw count	THR33_1060_S01
Total Assigned Tags	5173322	Raw count	THR33_1060_S01
Total Reads	2350258	Raw count	THR33_1061_S01
Total Tags	2400989	Raw count	THR33_1061_S01
Total Assigned Tags	1680266	Raw count	THR33_1061_S01
Total Reads	4142350	Raw count	THR33_1063_S01
Total Tags	4209585	Raw count	THR33_1063_S01
Total Assigned Tags	2848320	Raw count	THR33_1063_S01
Total Reads	5441486	Raw count	THR33_1064_S01
Total Tags	5535118	Raw count	THR33_1064_S01
Total Assigned Tags	3782639	Raw count	THR33_1064_S01
Total Reads	9008124	Raw count	THR33_1065_S01
Total Tags	9115307	Raw count	THR33_1065_S01
Total Assigned Tags	5155570	Raw count	THR33_1065_S01
Total Reads	6920282	Raw count	THR33_1066_S01
Total Tags	7013761	Raw count	THR33_1066_S01
Total Assigned Tags	4581750	Raw count	THR33_1066_S01
Total Reads	7809682	Raw count	THR33_1067_S01
Total Tags	7910367	Raw count	THR33_1067_S01
Total Assigned Tags	4510479	Raw count	THR33_1067_S01
Total Reads	6520942	Raw count	THR33_1068_S01
Total Tags	6615750	Raw count	THR33_1068_S01
Total Assigned Tags	4389032	Raw count	THR33_1068_S01
Total Reads	6892068	Raw count	THR33_1069_S01
Total Tags	6981459	Raw count	THR33_1069_S01
Total Assigned Tags	4040269	Raw count	THR33_1069_S01
Total Reads	3713732	Raw count	THR33_1070_S01
Total Tags	3779145	Raw count	THR33_1070_S01
Total Assigned Tags	2533565	Raw count	THR33_1070_S01
Total Reads	9013146	Raw count	THR33_1072_S01
Total Tags	9130822	Raw count	THR33_1072_S01
Total Assigned Tags	5172241	Raw count	THR33_1072_S01
Total Reads	5422668	Raw count	THR33_1073_S01
Total Tags	5507553	Raw count	THR33_1073_S01
Total Assigned Tags	3744683	Raw count	THR33_1073_S01
Total Reads	7380146	Raw count	THR33_1074_S01
Total Tags	7483064	Raw count	THR33_1074_S01
Total Assigned Tags	5067826	Raw count	THR33_1074_S01
Total Reads	2081350	Raw count	THR33_1075_S01
Total Tags	2128421	Raw count	THR33_1075_S01
Total Assigned Tags	1471988	Raw count	THR33_1075_S01
Total Reads	2787336	Raw count	THR33_1076_S01
Total Tags	2839137	Raw count	THR33_1076_S01
Total Assigned Tags	1847704	Raw count	THR33_1076_S01
Total Reads	8621834	Raw count	THR33_1077_S01
Total Tags	8730339	Raw count	THR33_1077_S01
Total Assigned Tags	5254126	Raw count	THR33_1077_S01
Total Reads	9562562	Raw count	THR33_1078_S01
Total Tags	9683180	Raw count	THR33_1078_S01
Total Assigned Tags	5718580	Raw count	THR33_1078_S01
Total Reads	4911864	Raw count	THR33_1079_S01
Total Tags	4985947	Raw count	THR33_1079_S01
Total Assigned Tags	3298543	Raw count	THR33_1079_S01
Total Reads	5336534	Raw count	THR33_1080_S01
Total Tags	5415560	Raw count	THR33_1080_S01
Total Assigned Tags	3668993	Raw count	THR33_1080_S01
Total Reads	6089056	Raw count	THR33_1081_S01
Total Tags	6178814	Raw count	THR33_1081_S01
Total Assigned Tags	4183054	Raw count	THR33_1081_S01
Total Reads	6611322	Raw count	THR33_1082_S01
Total Tags	6706763	Raw count	THR33_1082_S01
Total Assigned Tags	4421904	Raw count	THR33_1082_S01
Total Reads	3776000	Raw count	THR33_1083_S01
Total Tags	3839234	Raw count	THR33_1083_S01
Total Assigned Tags	2567193	Raw count	THR33_1083_S01
Total Reads	3923468	Raw count	THR33_1084_S01
Total Tags	3987826	Raw count	THR33_1084_S01
Total Assigned Tags	2458264	Raw count	THR33_1084_S01
Total Reads	5790862	Raw count	THR33_1085_S01
Total Tags	5866529	Raw count	THR33_1085_S01
Total Assigned Tags	3392190	Raw count	THR33_1085_S01
Total Reads	4245176	Raw count	THR33_1087_S01
Total Tags	4311891	Raw count	THR33_1087_S01
Total Assigned Tags	2766992	Raw count	THR33_1087_S01
Total Reads	5744884	Raw count	THR33_1088_S01
Total Tags	5826716	Raw count	THR33_1088_S01
Total Assigned Tags	3907400	Raw count	THR33_1088_S01
Total Reads	4727236	Raw count	THR33_1089_S01
Total Tags	4798978	Raw count	THR33_1089_S01
Total Assigned Tags	2981785	Raw count	THR33_1089_S01
Total Reads	5679788	Raw count	THR33_1090_S01
Total Tags	5764133	Raw count	THR33_1090_S01
Total Assigned Tags	3806757	Raw count	THR33_1090_S01
Total Reads	8429388	Raw count	THR33_1091_S01
Total Tags	8545188	Raw count	THR33_1091_S01
Total Assigned Tags	5678132	Raw count	THR33_1091_S01
Total Reads	7646638	Raw count	THR33_1092_S01
Total Tags	7768342	Raw count	THR33_1092_S01
Total Assigned Tags	5348350	Raw count	THR33_1092_S01
Total Reads	7730506	Raw count	THR33_1093_S01
Total Tags	7829606	Raw count	THR33_1093_S01
Total Assigned Tags	4669709	Raw count	THR33_1093_S01
Total Reads	6696922	Raw count	THR33_1094_S01
Total Tags	6783321	Raw count	THR33_1094_S01
Total Assigned Tags	4018417	Raw count	THR33_1094_S01
Total Reads	5987106	Raw count	THR33_1095_S01
Total Tags	6066468	Raw count	THR33_1095_S01
Total Assigned Tags	3822870	Raw count	THR33_1095_S01
Total Reads	5894470	Raw count	THR33_1097_S01
Total Tags	5971383	Raw count	THR33_1097_S01
Total Assigned Tags	3841749	Raw count	THR33_1097_S01
Total Reads	4650400	Raw count	THR33_1098_S01
Total Tags	4715079	Raw count	THR33_1098_S01
Total Assigned Tags	2970625	Raw count	THR33_1098_S01
Total Reads	4949498	Raw count	THR33_1099_S01
Total Tags	5021278	Raw count	THR33_1099_S01
Total Assigned Tags	3346259	Raw count	THR33_1099_S01
Total Reads	5987106	Raw count	THR33_1108_S01
Total Tags	6066468	Raw count	THR33_1108_S01
Total Assigned Tags	3822870	Raw count	THR33_1108_S01
Total Reads	174785372	Raw count	THR33_1115_S01
Total Tags	200097383	Raw count	THR33_1115_S01
Total Assigned Tags	191186972	Raw count	THR33_1115_S01
Total Reads	378967794	Raw count	THR33_1116_S01
Total Tags	419477040	Raw count	THR33_1116_S01
Total Assigned Tags	389268447	Raw count	THR33_1116_S01
Total Reads	286170982	Raw count	THR33_1117_S01
Total Tags	322078481	Raw count	THR33_1117_S01
Total Assigned Tags	297021653	Raw count	THR33_1117_S01
Total Reads	235156192	Raw count	THR33_1119_S01
Total Tags	265143567	Raw count	THR33_1119_S01
Total Assigned Tags	251978686	Raw count	THR33_1119_S01
Total Reads	341073586	Raw count	THR33_1120_S01
Total Tags	376694351	Raw count	THR33_1120_S01
Total Assigned Tags	358634118	Raw count	THR33_1120_S01
Total Reads	211185926	Raw count	THR33_1122_S01
Total Tags	243997375	Raw count	THR33_1122_S01
Total Assigned Tags	233085069	Raw count	THR33_1122_S01
Total Reads	331747028	Raw count	THR33_1123_S01
Total Tags	373901313	Raw count	THR33_1123_S01
Total Assigned Tags	356518322	Raw count	THR33_1123_S01
Total Reads	227155694	Raw count	THR33_1124_S01
Total Tags	257057456	Raw count	THR33_1124_S01
Total Assigned Tags	245173393	Raw count	THR33_1124_S01
Total Reads	137998092	Raw count	THR33_1125_S01
Total Tags	150556487	Raw count	THR33_1125_S01
Total Assigned Tags	139676611	Raw count	THR33_1125_S01
Total Reads	296002464	Raw count	THR33_1127_S01
Total Tags	332624021	Raw count	THR33_1127_S01
Total Assigned Tags	317543108	Raw count	THR33_1127_S01
Total Reads	302326262	Raw count	THR33_1128_S01
Total Tags	344286873	Raw count	THR33_1128_S01
Total Assigned Tags	329508742	Raw count	THR33_1128_S01
Total Reads	334560072	Raw count	THR33_1130_S01
Total Tags	374945003	Raw count	THR33_1130_S01
Total Assigned Tags	354742104	Raw count	THR33_1130_S01
Total Reads	372770832	Raw count	THR33_1131_S01
Total Tags	418046622	Raw count	THR33_1131_S01
Total Assigned Tags	396140275	Raw count	THR33_1131_S01
Total Reads	215842116	Raw count	THR33_1134_S01
Total Tags	234676573	Raw count	THR33_1134_S01
Total Assigned Tags	216964504	Raw count	THR33_1134_S01
Total Reads	210646248	Raw count	THR33_1135_S01
Total Tags	229754826	Raw count	THR33_1135_S01
Total Assigned Tags	215965213	Raw count	THR33_1135_S01
Total Reads	102883752	Raw count	THR33_1136_S01
Total Tags	114810326	Raw count	THR33_1136_S01
Total Assigned Tags	107275996	Raw count	THR33_1136_S01
Total Reads	82455634	Raw count	THR33_1137_S01
Total Tags	92975544	Raw count	THR33_1137_S01
Total Assigned Tags	87665398	Raw count	THR33_1137_S01
Total Reads	372770832	Raw count	THR33_1139_S01
Total Tags	418046622	Raw count	THR33_1139_S01
Total Assigned Tags	396140275	Raw count	THR33_1139_S01
Total Reads	187784844	Raw count	THR33_1142_S01
Total Tags	206097040	Raw count	THR33_1142_S01
Total Assigned Tags	193995013	Raw count	THR33_1142_S01
Total Reads	312539650	Raw count	THR33_1143_S01
Total Tags	334612776	Raw count	THR33_1143_S01
Total Assigned Tags	308338247	Raw count	THR33_1143_S01
Total Reads	148648730	Raw count	THR33_1145_S01
Total Tags	165529458	Raw count	THR33_1145_S01
Total Assigned Tags	155680490	Raw count	THR33_1145_S01
Total Reads	184942308	Raw count	THR33_1146_S01
Total Tags	208052058	Raw count	THR33_1146_S01
Total Assigned Tags	197948431	Raw count	THR33_1146_S01
Total Reads	68043480	Raw count	THR37_1294_S01
Total Tags	99437993	Raw count	THR37_1294_S01
Total Assigned Tags	95129681	Raw count	THR37_1294_S01
Total Reads	99375989	Raw count	THR37_1295_S01
Total Tags	158367409	Raw count	THR37_1295_S01
Total Assigned Tags	155044271	Raw count	THR37_1295_S01
Total Reads	40259917	Raw count	THR37_1296_S01
Total Tags	62620212	Raw count	THR37_1296_S01
Total Assigned Tags	61061066	Raw count	THR37_1296_S01
Total Reads	36263165	Raw count	THR37_1297_S01
Total Tags	58080572	Raw count	THR37_1297_S01
Total Assigned Tags	56491828	Raw count	THR37_1297_S01
Total Reads	16087676	Raw count	THR37_1298_S01
Total Tags	22323938	Raw count	THR37_1298_S01
Total Assigned Tags	20810335	Raw count	THR37_1298_S01
Total Reads	36958724	Raw count	THR37_1299_S01
Total Tags	58362981	Raw count	THR37_1299_S01
Total Assigned Tags	56994773	Raw count	THR37_1299_S01
Total Reads	16390073	Raw count	THR37_1300_S01
Total Tags	25671456	Raw count	THR37_1300_S01
Total Assigned Tags	24811555	Raw count	THR37_1300_S01
Total Reads	36729290	Raw count	THR37_1301_S01
Total Tags	58696512	Raw count	THR37_1301_S01
Total Assigned Tags	57070844	Raw count	THR37_1301_S01
Total Reads	42567515	Raw count	THR37_1302_S01
Total Tags	66191974	Raw count	THR37_1302_S01
Total Assigned Tags	64644809	Raw count	THR37_1302_S01
Total Reads	33284190	Raw count	THR37_1303_S01
Total Tags	52929475	Raw count	THR37_1303_S01
Total Assigned Tags	51389044	Raw count	THR37_1303_S01
Total Reads	40452574	Raw count	THR37_1304_S01
Total Tags	63430635	Raw count	THR37_1304_S01
Total Assigned Tags	61906943	Raw count	THR37_1304_S01
Total Reads	25844159	Raw count	THR37_1305_S01
Total Tags	40791323	Raw count	THR37_1305_S01
Total Assigned Tags	39560059	Raw count	THR37_1305_S01
Total Reads	29441537	Raw count	THR37_1306_S01
Total Tags	47084504	Raw count	THR37_1306_S01
Total Assigned Tags	45797304	Raw count	THR37_1306_S01
Total Reads	41378267	Raw count	THR37_1307_S01
Total Tags	64397150	Raw count	THR37_1307_S01
Total Assigned Tags	62967742	Raw count	THR37_1307_S01
